行政代码,地名,东经,北纬
513432,四川省凉山彝族自治州喜德县,102.449968,28.196489
513433,四川省凉山彝族自治州冕宁县,102.068914,28.514859
513434,四川省凉山彝族自治州越西县,102.628681,28.59219
513435,四川省凉山彝族自治州甘洛县,102.767401,28.974853
513436,四川省凉山彝族自治州美姑县,103.10173,28.443545
513437,四川省凉山彝族自治州雷波县,103.512505,28.279341
520000,贵州省,106.734996,26.902826
520100,贵州省贵阳市,106.709177,26.629907
520102,贵州省贵阳市南明区,106.724173,26.541413
520103,贵州省贵阳市云岩区,106.717914,26.603525
520111,贵州省贵阳市花溪区,106.665273,26.397917
520112,贵州省贵阳市乌当区,106.73345,26.688326
520113,贵州省贵阳市白云区,106.686743,26.719737
520115,贵州省贵阳市观山湖区,106.598978,26.616134
520121,贵州省贵阳市开阳县,107.046881,27.075427
520122,贵州省贵阳市息烽县,106.68198,27.150808
520123,贵州省贵阳市修文县,106.590593,26.931538
520181,贵州省贵阳市清镇市,106.353814,26.688621
520200,贵州省六盘水市,104.852087,26.591866
520201,贵州省六盘水市钟山区,104.762547,26.731157
520203,贵州省六盘水市六枝特区,105.383034,26.235865
520204,贵州省六盘水市水城区,104.957871,26.547604
520281,贵州省六盘水市盘州市,104.471554,25.709878
520300,贵州省遵义市,106.93126,27.699961
520302,贵州省遵义市红花岗区,106.922651,27.670445
520303,贵州省遵义市汇川区,107.00311,27.88759
520304,贵州省遵义市播州区,106.829081,27.535735
520322,贵州省遵义市桐梓县,106.886331,28.41448
520323,贵州省遵义市绥阳县,107.203542,28.146365
520324,贵州省遵义市正安县,107.412773,28.506639
520325,贵州省遵义市道真仡佬族苗族自治县,107.616865,28.934154
520326,贵州省遵义市务川仡佬族苗族自治县,107.919935,28.661404
520327,贵州省遵义市凤冈县,107.771574,27.928827
520328,贵州省遵义市湄潭县,107.49168,27.764873
520329,贵州省遵义市余庆县,107.70936,27.394794
520330,贵州省遵义市习水县,106.358926,28.35732
520381,贵州省遵义市赤水市,105.920513,28.493334
520382,贵州省遵义市仁怀市,106.347908,27.839203
520400,贵州省安顺市,105.92827,26.228595
520402,贵州省安顺市西秀区,106.060017,26.197377
520403,贵州省安顺市平坝区,106.255768,26.405968
520422,贵州省安顺市普定县,105.742693,26.345748
520423,贵州省安顺市镇宁布依族苗族自治县,105.833553,25.844353
520424,贵州省安顺市关岭布依族苗族自治县,105.568727,25.86219
520425,贵州省安顺市紫云苗族布依族自治县,106.188362,25.700615
520500,贵州省毕节市,105.291544,27.283615
520502,贵州省毕节市七星关区,105.305219,27.298304
520521,贵州省毕节市大方县,105.601963,27.14443
520523,贵州省毕节市金沙县,106.220112,27.458601
520524,贵州省毕节市织金县,105.770249,26.663649
520525,贵州省毕节市纳雍县,105.414578,26.779344
520526,贵州省毕节市威宁彝族回族苗族自治县,104.252787,26.873872
520527,贵州省毕节市赫章县,104.728011,27.117933
520581,贵州省毕节市黔西市,106.032277,27.008681
520600,贵州省铜仁市,109.189528,27.731555
520602,贵州省铜仁市碧江区,109.264271,27.815244
520603,贵州省铜仁市万山区,109.153685,27.671268
520621,贵州省铜仁市江口县,108.843993,27.704883
520622,贵州省铜仁市玉屏侗族自治县,108.906415,27.235816
520623,贵州省铜仁市石阡县,108.223686,27.513499
520624,贵州省铜仁市思南县,108.253798,27.937464
520625,贵州省铜仁市印江土家族苗族自治县,108.409638,27.994442
520626,贵州省铜仁市德江县,108.120773,28.264028
520627,贵州省铜仁市沿河土家族自治县,108.503152,28.564083
520628,贵州省铜仁市松桃苗族自治县,109.202877,28.15427
522300,贵州省黔西南布依族苗族自治州,104.900558,25.095148
522301,贵州省黔西南布依族苗族自治州兴义市,104.857837,25.002544
522302,贵州省黔西南布依族苗族自治州兴仁市,105.186132,25.43509
522323,贵州省黔西南布依族苗族自治州普安县,105.000167,25.727814
522324,贵州省黔西南布依族苗族自治州晴隆县,105.208462,25.84135
522325,贵州省黔西南布依族苗族自治州贞丰县,105.69335,25.421634
522326,贵州省黔西南布依族苗族自治州望谟县,106.173282,25.232322
522327,贵州省黔西南布依族苗族自治州册亨县,105.838606,24.923562
522328,贵州省黔西南布依族苗族自治州安龙县,105.380224,25.139971
522600,贵州省黔东南苗族侗族自治州,107.985353,26.583992
522601,贵州省黔东南苗族侗族自治州凯里市,107.948239,26.631742
522622,贵州省黔东南苗族侗族自治州黄平县,107.869245,26.953082
522623,贵州省黔东南苗族侗族自治州施秉县,108.154109,27.070345
522624,贵州省黔东南苗族侗族自治州三穗县,108.762217,26.94023
522625,贵州省黔东南苗族侗族自治州镇远县,108.475888,27.12163
522626,贵州省黔东南苗族侗族自治州岑巩县,108.707447,27.365341
522627,贵州省黔东南苗族侗族自治州天柱县,109.26453,26.924696
522628,贵州省黔东南苗族侗族自治州锦屏县,109.132436,26.566755
522629,贵州省黔东南苗族侗族自治州剑河县,108.694596,26.651212
522630,贵州省黔东南苗族侗族自治州台江县,108.323555,26.656112
522631,贵州省黔东南苗族侗族自治州黎平县,109.074591,26.157514
522632,贵州省黔东南苗族侗族自治州榕江县,108.419917,26.036271
522633,贵州省黔东南苗族侗族自治州从江县,108.729733,25.718844
522634,贵州省黔东南苗族侗族自治州雷山县,108.154491,26.343206
522635,贵州省黔东南苗族侗族自治州麻江县,107.618713,26.468254
522636,贵州省黔东南苗族侗族自治州丹寨县,107.931258,26.231206
522700,贵州省黔南布依族苗族自治州,107.523205,26.264536
522701,贵州省黔南布依族苗族自治州都匀市,107.477559,26.153657
522702,贵州省黔南布依族苗族自治州福泉市,107.491217,26.777119
522722,贵州省黔南布依族苗族自治州荔波县,107.930213,25.401318
522723,贵州省黔南布依族苗族自治州贵定县,107.203904,26.433664
522725,贵州省黔南布依族苗族自治州瓮安县,107.421412,27.17234
522726,贵州省黔南布依族苗族自治州独山县,107.563752,25.636841
522727,贵州省黔南布依族苗族自治州平塘县,107.113088,25.791849
522728,贵州省黔南布依族苗族自治州罗甸县,106.709797,25.419237
522729,贵州省黔南布依族苗族自治州长顺县,106.404198,26.000476
522730,贵州省黔南布依族苗族自治州龙里县,106.995901,26.506568
522731,贵州省黔南布依族苗族自治州惠水县,106.722223,25.982997
522732,贵州省黔南布依族苗族自治州三都水族自治县,107.956506,25.852864
530000,云南省,101.592952,24.864213
530100,云南省昆明市,102.714601,25.049153
530102,云南省昆明市五华区,102.649377,25.261306
530103,云南省昆明市盘龙区,102.767556,25.274019
530111,云南省昆明市官渡区,102.828819,25.031311
530112,云南省昆明市西山区,102.603478,24.98363
530113,云南省昆明市东川区,103.078562,26.139329
530114,云南省昆明市呈贡区,102.822104,24.885738
530115,云南省昆明市晋宁区,102.595325,24.669077
530124,云南省昆明市富民县,102.584103,25.363439
530125,云南省昆明市宜良县,103.192815,24.944908
530126,云南省昆明市石林彝族自治县,103.427336,24.754309
530127,云南省昆明市嵩明县,103.006525,25.3179
530128,云南省昆明市禄劝彝族苗族自治县,102.593027,25.943771
530129,云南省昆明市寻甸回族彝族自治县,103.127813,25.66661
530181,云南省昆明市安宁市,102.391127,24.852355
530300,云南省曲靖市,103.782539,25.520758
530302,云南省曲靖市麒麟区,103.913326,25.360057
530303,云南省曲靖市沾益区,103.822104,25.600424
530304,云南省曲靖市马龙区,103.578459,25.428102
530322,云南省曲靖市陆良县,103.707386,25.037571
530323,云南省曲靖市师宗县,104.129479,24.680198
530324,云南省曲靖市罗平县,104.349279,24.983157
530325,云南省曲靖市富源县,104.367452,25.467214
530326,云南省曲靖市会泽县,103.468544,26.462218
530381,云南省曲靖市宣威市,104.152571,26.276829
530400,云南省玉溪市,102.545068,24.370447
530402,云南省玉溪市红塔区,102.499895,24.369854
530403,云南省玉溪市江川区,102.748499,24.299441
530423,云南省玉溪市通海县,102.711416,24.117558
530424,云南省玉溪市华宁县,102.999068,24.284812
530425,云南省玉溪市易门县,102.122197,24.696404
530426,云南省玉溪市峨山彝族自治县,102.21925,24.246115
530427,云南省玉溪市新平彝族傣族自治县,101.739131,24.029741
530428,云南省玉溪市元江哈尼族彝族傣族自治县,102.01115,23.605003
530481,云南省玉溪市澄江市,102.904181,24.675536
530500,云南省保山市,99.177996,25.120489
530502,云南省保山市隆阳区,99.069046,25.205265
530521,云南省保山市施甸县,99.15749,24.65722
530523,云南省保山市龙陵县,98.842542,24.499046
530524,云南省保山市昌宁县,99.591112,24.758163
530581,云南省保山市腾冲市,98.490276,25.020283
530600,云南省昭通市,103.725021,27.340633
530602,云南省昭通市昭阳区,103.607277,27.427583
530621,云南省昭通市鲁甸县,103.425856,27.205703
530622,云南省昭通市巧家县,103.13002,27.008328
530623,云南省昭通市盐津县,104.230535,28.130707
530624,云南省昭通市大关县,103.912178,27.905096
530625,云南省昭通市永善县,103.652823,27.953163
530626,云南省昭通市绥江县,104.015588,28.538866
530627,云南省昭通市镇雄县,104.833852,27.568916
530628,云南省昭通市彝良县,104.241449,27.630986
530629,云南省昭通市威信县,105.050283,27.891463
530681,云南省昭通市水富市,104.415964,28.629951
530700,云南省丽江市,100.229628,26.875351
530702,云南省丽江市古城区,100.328596,26.8593
530721,云南省丽江市玉龙纳西族自治县,99.951634,27.104463
530722,云南省丽江市永胜县,100.704921,26.491706
530723,云南省丽江市华坪县,101.251729,26.645807
530724,云南省丽江市宁蒗彝族自治县,100.778302,27.265589
530800,云南省普洱市,100.980058,22.788778
530802,云南省普洱市思茅区,100.980058,22.788778
530821,云南省普洱市宁洱哈尼族彝族自治县,99.538523,22.402499
530822,云南省普洱市墨江哈尼族自治县,101.555486,23.363251
530823,云南省普洱市景东彝族自治县,100.795206,24.396729
530824,云南省普洱市景谷傣族彝族自治县,100.564291,23.368117
530825,云南省普洱市镇沅彝族哈尼族拉祜族自治县,101.113318,24.011541
530826,云南省普洱市江城哈尼族彝族自治县,101.796929,22.625658
530827,云南省普洱市孟连傣族拉祜族佤族自治县,99.580343,22.334366
530828,云南省普洱市澜沧拉祜族自治县,99.984537,22.665994
530829,云南省普洱市西盟佤族自治县,99.52212,22.708423
530900,云南省临沧市,100.092613,23.887806
530902,云南省临沧市临翔区,100.139908,23.84957
530921,云南省临沧市凤庆县,99.92091,24.610506
530922,云南省临沧市云县,100.23368,24.327406
530923,云南省临沧市永德县,99.427632,24.08958
530924,云南省临沧市镇康县,99.005736,23.901063
530925,云南省临沧市双江拉祜族佤族布朗族傣族自治县,99.840914,23.476857
530926,云南省临沧市耿马傣族佤族自治县,99.434265,23.64173
530927,云南省临沧市沧源佤族自治县,99.270498,23.274581
532300,云南省楚雄彝族自治州,101.529382,25.066356
532301,云南省楚雄彝族自治州楚雄市,101.328638,24.880252
532302,云南省楚雄彝族自治州禄丰市,102.079082,25.151061
532322,云南省楚雄彝族自治州双柏县,101.640322,24.535545
532323,云南省楚雄彝族自治州牟定县,101.596758,25.407357
532324,云南省楚雄彝族自治州南华县,101.038012,25.103523
532325,云南省楚雄彝族自治州姚安县,101.211238,25.516954
532326,云南省楚雄彝族自治州大姚县,101.242913,25.94767
532327,云南省楚雄彝族自治州永仁县,101.56019,26.143679
532328,云南省楚雄彝族自治州元谋县,101.870511,25.783196
532329,云南省楚雄彝族自治州武定县,102.201176,25.73111
532500,云南省红河哈尼族彝族自治州,103.384065,23.367718
532501,云南省红河哈尼族彝族自治州个旧市,103.149155,23.305692
532502,云南省红河哈尼族彝族自治州开远市,103.400155,23.729056
532503,云南省红河哈尼族彝族自治州蒙自市,103.364936,23.396111
532504,云南省红河哈尼族彝族自治州弥勒市,103.414817,24.411774
532523,云南省红河哈尼族彝族自治州屏边苗族自治县,103.748419,23.102937
532524,云南省红河哈尼族彝族自治州建水县,102.889674,23.683914
532525,云南省红河哈尼族彝族自治州石屏县,102.456249,23.746259
532527,云南省红河哈尼族彝族自治州泸西县,103.783253,24.517287
532528,云南省红河哈尼族彝族自治州元阳县,102.819567,23.069203
532529,云南省红河哈尼族彝族自治州红河县,102.243348,23.250955
532530,云南省红河哈尼族彝族自治州金平苗族瑶族傣族自治县,103.102957,22.782363
532531,云南省红河哈尼族彝族自治州绿春县,102.245327,22.879206
532532,云南省红河哈尼族彝族自治州河口瑶族自治县,103.823449,22.787363
532600,云南省文山壮族苗族自治州,104.246294,23.374087
532601,云南省文山壮族苗族自治州文山市,104.233237,23.38683
532622,云南省文山壮族苗族自治州砚山县,104.255968,23.68779
532623,云南省文山壮族苗族自治州西畴县,104.687854,23.362736
532624,云南省文山壮族苗族自治州麻栗坡县,104.902518,23.225356
532625,云南省文山壮族苗族自治州马关县,104.270312,22.956555
532626,云南省文山壮族苗族自治州丘北县,104.110334,24.127817
532627,云南省文山壮族苗族自治州广南县,105.00649,23.96782
532628,云南省文山壮族苗族自治州富宁县,105.749608,23.707256
532800,云南省西双版纳傣族自治州,100.803038,22.009433
532801,云南省西双版纳傣族自治州景洪市,100.927318,22.111413
532822,云南省西双版纳傣族自治州勐海县,100.337382,21.960731
532823,云南省西双版纳傣族自治州勐腊县,101.461959,21.73666
532900,云南省大理白族自治州,100.223675,25.5969
532901,云南省大理白族自治州大理市,100.219209,25.693967
532922,云南省大理白族自治州漾濞彝族自治县,99.898375,25.605572
532923,云南省大理白族自治州祥云县,100.778071,25.516673
532924,云南省大理白族自治州宾川县,100.627538,25.875307
532925,云南省大理白族自治州弥渡县,100.581866,25.191108
532926,云南省大理白族自治州南涧彝族自治县,100.4249,24.903014
532927,云南省大理白族自治州巍山彝族回族自治县,100.178639,25.246753
532928,云南省大理白族自治州永平县,99.600792,25.374647
532929,云南省大理白族自治州云龙县,99.310078,25.894118
532930,云南省大理白族自治州洱源县,99.912156,26.072916
532931,云南省大理白族自治州剑川县,99.750308,26.439596
532932,云南省大理白族自治州鹤庆县,100.277175,26.335454
533100,云南省德宏傣族景颇族自治州,98.589434,24.44124
533102,云南省德宏傣族景颇族自治州瑞丽市,97.811532,24.037273
533103,云南省德宏傣族景颇族自治州芒市,98.426939,24.329497
533122,云南省德宏傣族景颇族自治州梁河县,98.322123,24.743717
533123,云南省德宏傣族景颇族自治州盈江县,97.922052,24.862316
533124,云南省德宏傣族景颇族自治州陇川县,97.965385,24.381371
533300,云南省怒江傈僳族自治州,98.859932,25.860677
533301,云南省怒江傈僳族自治州泸水市,98.857723,25.822579
533323,云南省怒江傈僳族自治州福贡县,98.868659,26.996507
533324,云南省怒江傈僳族自治州贡山独龙族怒族自治县,98.509416,27.891993
533325,云南省怒江傈僳族自治州兰坪白族普米族自治县,99.2639,26.633568
533400,云南省迪庆藏族自治州,99.713682,27.831029
533401,云南省迪庆藏族自治州香格里拉市,99.743582,27.842185
533422,云南省迪庆藏族自治州德钦县,99.037554,28.351417
533423,云南省迪庆藏族自治州维西傈僳族自治县,99.152723,27.452958
540000,西藏自治区,89.137982,31.367315
540100,西藏拉萨市,91.111891,29.662557
540102,西藏拉萨市城关区,91.16873,29.6664
540103,西藏拉萨市堆龙德庆区,91.002866,29.646815
540104,西藏拉萨市达孜区,91.349503,29.670173
540121,西藏拉萨市林周县,91.347043,30.116478
540122,西藏拉萨市当雄县,90.894815,30.424299
540123,西藏拉萨市尼木县,90.095471,29.603194
540124,西藏拉萨市曲水县,90.714553,29.445004
540127,西藏拉萨市墨竹工卡县,92.031892,29.916718
540200,西藏日喀则市,88.880423,29.266838
540202,西藏日喀则市桑珠孜区,88.898503,29.247726
540221,西藏日喀则市南木林县,89.099243,29.682331
540222,西藏日喀则市江孜县,89.605654,28.91186
540223,西藏日喀则市定日县,87.12612,28.658743
540224,西藏日喀则市萨迦县,88.021674,28.899664
540225,西藏日喀则市拉孜县,87.636934,29.08188
540226,西藏日喀则市昂仁县,87.227739,29.299444
540227,西藏日喀则市谢通门县,88.255784,29.425455
540228,西藏日喀则市白朗县,89.261977,29.107688
540229,西藏日喀则市仁布县,89.841983,29.230933
540230,西藏日喀则市康马县,89.681663,28.555627
540231,西藏日喀则市定结县,87.765872,28.364159
540232,西藏日喀则市仲巴县,84.03793,29.758021
540233,西藏日喀则市亚东县,88.907136,27.486094
540234,西藏日喀则市吉隆县,85.298109,28.856542
540235,西藏日喀则市聂拉木县,85.982237,28.155186
540236,西藏日喀则市萨嘎县,85.232941,29.328818
540237,西藏日喀则市岗巴县,88.515318,28.271189
540300,西藏昌都市,97.170425,31.142879
540302,西藏昌都市卡若区,97.196021,31.112087
540321,西藏昌都市江达县,98.218336,31.499176
540322,西藏昌都市贡觉县,98.27097,30.860099
540323,西藏昌都市类乌齐县,96.599386,31.211378
540324,西藏昌都市丁青县,95.619868,31.409024
540325,西藏昌都市察雅县,97.568752,30.653943
540326,西藏昌都市八宿县,96.917836,30.053209
540327,西藏昌都市左贡县,97.841176,29.671488
540328,西藏昌都市芒康县,98.593493,29.679957
540329,西藏昌都市洛隆县,95.825169,30.741988
540330,西藏昌都市边坝县,94.7078,30.933652
540400,西藏林芝市,94.361436,29.64875
540402,西藏林芝市巴宜区,94.361094,29.636576
540421,西藏林芝市工布江达县,93.246077,29.88528
540423,西藏林芝市墨脱县,95.332108,29.325425
540424,西藏林芝市波密县,95.768439,29.859751
540425,西藏林芝市察隅县,97.466919,28.66128
540426,西藏林芝市朗县,93.07254,29.046892
540481,西藏林芝市米林市,94.213059,29.215971
540500,西藏山南市,91.771426,29.237722
540502,西藏山南市乃东区,91.761538,29.224904
540521,西藏山南市扎囊县,91.33725,29.245113
540522,西藏山南市贡嘎县,90.978425,29.290169
540523,西藏山南市桑日县,92.017723,29.259439
540524,西藏山南市琼结县,91.684307,29.024492
540525,西藏山南市曲松县,92.203738,29.062826
540526,西藏山南市措美县,91.433509,28.438202
540527,西藏山南市洛扎县,90.859971,28.385811
540528,西藏山南市加查县,92.597518,29.138165
540529,西藏山南市隆子县,92.461774,28.40743
540531,西藏山南市浪卡子县,90.400251,28.96693
540581,西藏山南市错那市,91.957155,27.991121
540600,西藏那曲市,92.05151,31.477905
540602,西藏那曲市色尼区,92.053498,31.469645
540621,西藏那曲市嘉黎县,93.232347,30.641543
540622,西藏那曲市比如县,93.681302,31.477914
540623,西藏那曲市聂荣县,92.303377,32.10775
540624,西藏那曲市安多县,91.68195,32.265016
540625,西藏那曲市申扎县,88.709936,30.93045
540626,西藏那曲市索县,93.785068,31.888045
540627,西藏那曲市班戈县,90.009822,31.392157
540628,西藏那曲市巴青县,94.053438,31.91847
540629,西藏那曲市尼玛县,87.236772,31.784701
540630,西藏那曲市双湖县,88.838017,33.188355
542500,西藏阿里地区,81.107669,30.404557
542521,西藏阿里地区普兰县,81.530583,30.63712
542522,西藏阿里地区札达县,79.552757,31.553649
542523,西藏阿里地区噶尔县,80.315974,32.005501
542524,西藏阿里地区日土县,80.719742,33.984683
542525,西藏阿里地区革吉县,82.033798,32.057883
542526,西藏阿里地区改则县,84.285002,33.841205
542527,西藏阿里地区措勤县,85.210286,30.749851
610000,陕西省,109.503789,35.860026
610100,陕西省西安市,108.953098,34.2778
610102,陕西省西安市新城区,108.991539,34.271474
610103,陕西省西安市碑林区,108.966259,34.255485
610104,陕西省西安市莲湖区,108.915547,34.273192
610111,陕西省西安市灞桥区,109.108755,34.303915
610112,陕西省西安市未央区,108.926462,34.331331
610113,陕西省西安市雁塔区,108.93879,34.221415
610114,陕西省西安市阎良区,109.313417,34.686373
610115,陕西省西安市临潼区,109.310453,34.456277
610116,陕西省西安市长安区,108.874256,34.066899
610117,陕西省西安市高陵区,109.088269,34.53502
610118,陕西省西安市鄠邑区,108.604772,34.108707
610122,陕西省西安市蓝田县,109.42339,34.100787
610124,陕西省西安市周至县,108.113541,33.953602
610200,陕西省铜川市,108.968067,34.908368
610202,陕西省铜川市王益区,109.068504,35.070041
610203,陕西省铜川市印台区,109.185386,35.160934
610204,陕西省铜川市耀州区,108.8355,35.032
610222,陕西省铜川市宜君县,109.204402,35.383902
610300,陕西省宝鸡市,107.170645,34.364081
610302,陕西省宝鸡市渭滨区,107.108244,34.311027
610303,陕西省宝鸡市金台区,107.117614,34.403175
610304,陕西省宝鸡市陈仓区,106.923581,34.48254
610305,陕西省宝鸡市凤翔区,107.401029,34.522167
610323,陕西省宝鸡市岐山县,107.688985,34.410705
610324,陕西省宝鸡市扶风县,107.925102,34.411974
610326,陕西省宝鸡市眉县,107.833844,34.15054
610327,陕西省宝鸡市陇县,106.773064,34.876941
610328,陕西省宝鸡市千阳县,107.177974,34.766951
610329,陕西省宝鸡市麟游县,107.710775,34.785693
610330,陕西省宝鸡市凤县,106.766104,33.993252
610331,陕西省宝鸡市太白县,107.416865,33.942972
610400,陕西省咸阳市,108.707509,34.345373
610402,陕西省咸阳市秦都区,108.683415,34.354285
610403,陕西省咸阳市杨陵区,108.105508,34.244175
610404,陕西省咸阳市渭城区,108.817312,34.423853
610422,陕西省咸阳市三原县,108.9807,34.703212
610423,陕西省咸阳市泾阳县,108.780753,34.608867
610424,陕西省咸阳市乾县,108.229483,34.527673
610425,陕西省咸阳市礼泉县,108.482569,34.597854
610426,陕西省咸阳市永寿县,108.136714,34.777656
610428,陕西省咸阳市长武县,107.8348,35.170582
610429,陕西省咸阳市旬邑县,108.494125,35.216832
610430,陕西省咸阳市淳化县,108.570219,34.869116
610431,陕西省咸阳市武功县,108.190993,34.316553
610481,陕西省咸阳市兴平市,108.47576,34.307609
610482,陕西省咸阳市彬州市,108.081892,35.035702
610500,陕西省渭南市,109.483933,34.502358
610502,陕西省渭南市临渭区,109.564746,34.55352
610503,陕西省渭南市华州区,109.775765,34.497019
610522,陕西省渭南市潼关县,110.295546,34.507137
610523,陕西省渭南市大荔县,110.01195,34.79684
610524,陕西省渭南市合阳县,110.191104,35.208388
610525,陕西省渭南市澄城县,109.901605,35.222564
610526,陕西省渭南市蒲城县,109.628246,34.967697
610527,陕西省渭南市白水县,109.570166,35.271646
610528,陕西省渭南市富平县,109.23594,34.879424
610581,陕西省渭南市韩城市,110.393774,35.582782
610582,陕西省渭南市华阴市,110.058188,34.532718
610600,陕西省延安市,109.50051,36.60332
610602,陕西省延安市宝塔区,109.648602,36.575992
610603,陕西省延安市安塞区,109.329236,36.864571
610621,陕西省延安市延长县,110.138204,36.543669
610622,陕西省延安市延川县,110.084097,36.882427
610625,陕西省延安市志丹县,108.662447,36.753503
610626,陕西省延安市吴起县,109.503789,35.860026
610627,陕西省延安市甘泉县,109.182239,36.353544
610628,陕西省延安市富县,109.049604,36.017427
610629,陕西省延安市洛川县,109.560982,35.744158
610630,陕西省延安市宜川县,110.191127,36.071139
610631,陕西省延安市黄龙县,109.945101,35.702636
610632,陕西省延安市黄陵县,108.953058,35.628414
610681,陕西省延安市子长市,109.675284,37.142462
610700,陕西省汉中市,107.045478,33.081569
610702,陕西省汉中市汉台区,107.046167,33.187204
610703,陕西省汉中市南郑区,106.936235,33.000034
610722,陕西省汉中市城固县,107.260837,33.223583
610723,陕西省汉中市洋县,107.616093,33.371587
610724,陕西省汉中市西乡县,107.753712,32.894903
610725,陕西省汉中市勉县,106.664578,33.243886
610726,陕西省汉中市宁强县,106.140871,32.914183
610727,陕西省汉中市略阳县,106.162834,33.385374
610728,陕西省汉中市镇巴县,107.882774,32.517416
610729,陕西省汉中市留坝县,106.959628,33.61296
610730,陕西省汉中市佛坪县,107.928836,33.549939
610800,陕西省榆林市,109.745926,38.279439
610802,陕西省榆林市榆阳区,109.642692,38.386407
610803,陕西省榆林市横山区,109.294144,37.962477
610822,陕西省榆林市府谷县,110.866934,39.187272
610824,陕西省榆林市靖边县,108.813259,37.484216
610825,陕西省榆林市定边县,107.754293,37.388791
610826,陕西省榆林市绥德县,110.396144,37.520861
610827,陕西省榆林市米脂县,110.186901,37.828529
610828,陕西省榆林市佳县,110.37374,38.07838
610829,陕西省榆林市吴堡县,110.691877,37.594879
610830,陕西省榆林市清涧县,110.289294,37.187444
610831,陕西省榆林市子洲县,109.877293,37.533672
610881,陕西省榆林市神木市,110.466867,38.899742
610900,陕西省安康市,109.038045,32.70437
610902,陕西省安康市汉滨区,108.896243,32.814464
610921,陕西省安康市汉阴县,108.496955,32.902521
610922,陕西省安康市石泉县,108.250518,33.065316
610923,陕西省安康市宁陕县,108.451796,33.536924
610924,陕西省安康市紫阳县,108.444826,32.448942
610925,陕西省安康市岚皋县,108.887181,32.24247
610926,陕西省安康市平利县,109.270397,32.291257
610927,陕西省安康市镇坪县,109.456711,31.939262
610929,陕西省安康市白河县,109.918375,32.729865
610981,陕西省安康市旬阳市,109.361783,32.832213
611000,陕西省商洛市,109.934208,33.873907
611002,陕西省商洛市商州区,109.873271,33.895485
611021,陕西省商洛市洛南县,110.272643,34.165684
611022,陕西省商洛市丹凤县,110.4438,33.684554
611023,陕西省商洛市商南县,110.766533,33.411703
611024,陕西省商洛市山阳县,109.981319,33.427684
611025,陕西省商洛市镇安县,109.077371,33.380939
611026,陕西省商洛市柞水县,109.280549,33.6954
620000,甘肃省,102.457625,38.103267
620100,甘肃省兰州市,103.823305,36.064226
620102,甘肃省兰州市城关区,103.851571,36.054008
620103,甘肃省兰州市七里河区,103.771994,35.992495
620104,甘肃省兰州市西固区,103.56268,36.106472
620105,甘肃省兰州市安宁区,103.719156,36.115523
620111,甘肃省兰州市红古区,103.060275,36.303488
620121,甘肃省兰州市永登县,103.252794,36.616924
620122,甘肃省兰州市皋兰县,103.890467,36.394688
620123,甘肃省兰州市榆中县,104.24429,35.999785
620200,甘肃省嘉峪关市,98.281635,39.802397
620300,甘肃省金昌市,102.208126,38.516072
620302,甘肃省金昌市金川区,102.32868,38.492172
620321,甘肃省金昌市永昌县,102.034316,38.43341
620400,甘肃省白银市,104.171241,36.546682
620402,甘肃省白银市白银区,104.205649,36.501822
620403,甘肃省白银市平川区,104.945609,36.69035
620421,甘肃省白银市靖远县,104.732327,36.749103
620422,甘肃省白银市会宁县,105.101861,35.963482
620423,甘肃省白银市景泰县,104.061668,37.146079
620500,甘肃省天水市,105.736932,34.584319
620502,甘肃省天水市秦州区,105.730825,34.589253
620503,甘肃省天水市麦积区,105.896871,34.576405
620521,甘肃省天水市清水县,106.14008,34.742527
620522,甘肃省天水市秦安县,105.698041,34.9535
620523,甘肃省天水市甘谷县,105.274532,34.809421
620524,甘肃省天水市武山县,104.88673,34.680182
620525,甘肃省天水市张家川回族自治县,106.282137,34.995955
620600,甘肃省武威市,102.640147,37.933172
620602,甘肃省武威市凉州区,102.759477,37.916272
620621,甘肃省武威市民勤县,103.202473,38.827728
620622,甘肃省武威市古浪县,103.342923,37.531272
620623,甘肃省武威市天祝藏族自治县,102.761164,37.280912
620700,甘肃省张掖市,100.459892,38.93932
620702,甘肃省张掖市甘州区,100.522079,39.010621
620721,甘肃省张掖市肃南裕固族自治县,99.326772,38.920571
620722,甘肃省张掖市民乐县,100.798429,38.473163
620723,甘肃省张掖市临泽县,100.191224,39.347032
620724,甘肃省张掖市高台县,99.607521,39.541675
620725,甘肃省张掖市山丹县,101.231647,38.530221
620800,甘肃省平凉市,106.688911,35.55011
620802,甘肃省平凉市崆峒区,106.748887,35.515774
620821,甘肃省平凉市泾川县,107.441405,35.354115
620822,甘肃省平凉市灵台县,107.409606,35.074478
620823,甘肃省平凉市崇信县,107.003776,35.249103
620825,甘肃省平凉市庄浪县,106.065686,35.255968
620826,甘肃省平凉市静宁县,105.677562,35.434012
620881,甘肃省平凉市华亭市,106.628899,35.207695
620900,甘肃省酒泉市,98.508415,39.741474
620902,甘肃省酒泉市肃州区,98.802616,39.598374
620921,甘肃省酒泉市金塔县,99.186587,40.382579
620922,甘肃省酒泉市瓜州县,102.457625,38.103267
620923,甘肃省酒泉市肃北蒙古族自治县,96.532551,40.67652
620924,甘肃省酒泉市阿克塞哈萨克族自治县,94.452301,39.02589
620981,甘肃省酒泉市玉门市,97.461209,40.225552
620982,甘肃省酒泉市敦煌市,94.158042,40.388771
621000,甘肃省庆阳市,107.644227,35.726801
